nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
     13123, 1.123042480E+03, 7.582930298E+02, 4.705316925E+01, 1.717335463E+00
     13124, 8.920871582E+02, 8.213048096E+02, 4.707072067E+01, 2.946029603E-01
     13125, 7.126929932E+02, 8.702490845E+02, 4.707691193E+01, 2.314379692E+00
     13126, 9.892785034E+02, 7.947880859E+02, 4.708788300E+01, 3.594265938E+00
     13127, 1.171240479E+03, 7.451431274E+02, 4.711309433E+01, 2.745144665E-01
     13128, 9.406069946E+02, 8.080671387E+02, 4.711935425E+01, 9.577780962E-01
     13129, 1.232333374E+03, 7.284751587E+02, 4.712550735E+01, 2.265266895E+00
     13130, 1.118357300E+03, 7.595712891E+02, 4.716928482E+01, 1.355944395E+00
     13131, 1.756764648E+03, 5.853940430E+02, 4.717741013E+01, 3.192930460E+00
     13132, 7.623137817E+02, 8.567110596E+02, 4.719881058E+01, 2.421060801E-01
     13133, 1.189935059E+03, 7.400426636E+02, 4.721462250E+01, 4.956604838E-01
     13134, 1.202377197E+03, 7.366480713E+02, 4.721709442E+01, 1.434407383E-01
     13135, 8.507402954E+02, 8.325855103E+02, 4.722521591E+01, 1.350823760E+00
     13136, 9.273350830E+02, 8.116881104E+02, 4.722671127E+01, 1.104483843E+00
     13137, 7.885664673E+02, 8.495484009E+02, 4.723535538E+01, 2.977484941E+00
     13138, 6.622008057E+02, 8.840249634E+02, 4.724291611E+01, 2.724140167E+00
     13139, 1.184734619E+03, 7.414614868E+02, 4.724729919E+01, 6.540589929E-01
     13140, 7.401525879E+02, 8.627572632E+02, 4.724800491E+01, 1.372597337E+00
     13141, 1.769128784E+03, 5.820206909E+02, 4.725682068E+01, 3.189403057E+00
     13142, 1.318874512E+03, 7.048640137E+02, 4.727625656E+01, 3.278749466E+00
     13143, 9.903352051E+02, 7.944997559E+02, 4.728109360E+01, 3.610891342E+00
     13144, 7.958394775E+02, 8.475642090E+02, 4.728176880E+01, 3.582086086E+00
     13145, 7.337220459E+02, 8.645117188E+02, 4.728432083E+01, 1.078857303E+00
     13146, 1.051376221E+03, 7.778458862E+02, 4.729812622E+01, 7.476218343E-01
     13147, 9.845016479E+02, 7.960912476E+02, 4.730350494E+01, 3.555739403E+00
     13148, 7.007672119E+02, 8.735028076E+02, 4.730558395E+01, 6.775673032E-01
     13149, 1.168406738E+03, 7.459162598E+02, 4.731970978E+01, 3.496208489E-01
     13150, 9.178132935E+02, 8.142859497E+02, 4.732102966E+01, 1.179617882E+00
     13151, 7.902072144E+02, 8.491007690E+02, 4.733133316E+01, 3.109917164E+00
     13152, 7.456024170E+02, 8.612703247E+02, 4.736810303E+01, 9.688711166E-01
     13153, 1.465447632E+03, 6.648743896E+02, 4.742361450E+01, 3.168329477E+00
     13154, 7.113020630E+02, 8.706285400E+02, 4.743994904E+01, 2.233168125E+00
     13155, 4.668828430E+02, 9.373136597E+02, 4.744223404E+01, 2.926720142E+00
     13156, 1.233736084E+03, 7.280925293E+02, 4.744376373E+01, 2.104294300E+00
     13157, 1.134878662E+03, 7.550637817E+02, 4.744629669E+01, 8.153788447E-01
     13158, 8.446367798E+02, 8.342507324E+02, 4.747124100E+01, 1.770827413E+00
     13159, 7.655159912E+02, 8.558373413E+02, 4.750128937E+01, 0.000000000E+00
     13160, 1.124553223E+03, 7.578808594E+02, 4.751509094E+01, 1.771987200E+00
     13161, 7.608413086E+02, 8.571127319E+02, 4.752500916E+01, 4.544466734E-01
     13162, 9.170393677E+02, 8.144971313E+02, 4.752971268E+01, 1.202220798E+00
     13163, 1.006947144E+03, 7.899674683E+02, 4.755039215E+01, 9.656417966E-01
     13164, 1.216629639E+03, 7.327595825E+02, 4.755229187E+01, 1.484170914E+00
     13165, 1.732653687E+03, 5.919722900E+02, 4.755902481E+01, 3.205894232E+00
     13166, 9.461856079E+02, 8.065451050E+02, 4.756274033E+01, 1.001374006E+00
     13167, 1.170150757E+03, 7.454404907E+02, 4.756468582E+01, 3.048329055E-01
     13168, 1.183371338E+03, 7.418334961E+02, 4.757785797E+01, 6.661297083E-01
     13169, 1.707815430E+03, 5.987489624E+02, 4.762057495E+01, 3.208924294E+00
     13170, 8.937019043E+02, 8.208642578E+02, 4.762459183E+01, 2.798999548E-01
     13171, 1.199462036E+03, 7.374434204E+02, 4.764226151E+01, 2.012149692E-01
     13172, 1.901791626E+03, 5.458261719E+02, 4.764837646E+01, 3.118887186E+00
     13173, 8.267863770E+02, 8.391208496E+02, 4.768036270E+01, 2.285146236E+00
     13174, 1.854002441E+03, 5.588646240E+02, 4.768263626E+01, 3.113279819E+00
     13175, 1.216011108E+03, 7.329283447E+02, 4.768646622E+01, 1.256912589E+00
     13176, 1.197553101E+03, 7.379642334E+02, 4.769759369E+01, 3.051995933E-01
     13177, 7.357800903E+02, 8.639501953E+02, 4.770436478E+01, 1.256400585E+00
     13178, 1.213316162E+03, 7.336635742E+02, 4.771156693E+01, 0.000000000E+00
     13179, 1.215353516E+03, 7.331077271E+02, 4.774140930E+01, 8.968645930E-01
     13180, 1.164578491E+03, 7.469606934E+02, 4.778596497E+01, 0.000000000E+00
     13181, 7.572260742E+02, 8.580991211E+02, 4.778814697E+01, 5.030825734E-01
     13182, 7.536773071E+02, 8.590673218E+02, 4.780313873E+01, 6.295837164E-01
     13183, 9.032455444E+02, 8.182604980E+02, 4.781747818E+01, 7.130107880E-01
     13184, 1.178262817E+03, 7.432272339E+02, 4.782260895E+01, 5.761016607E-01
     13185, 1.316860718E+03, 7.054133911E+02, 4.782566833E+01, 3.302824497E+00
     13186, 7.599891357E+02, 8.573452759E+02, 4.782603836E+01, 4.802868664E-01
     13187, 9.059854126E+02, 8.175129395E+02, 4.784245682E+01, 8.763124347E-01
     13188, 7.364194336E+02, 8.637757568E+02, 4.785984802E+01, 1.309562564E+00
     13189, 1.049302368E+03, 7.784116211E+02, 4.786391068E+01, 7.039144039E-01
     13190, 9.824129639E+02, 7.966611328E+02, 4.787338257E+01, 3.557621479E+00
     13191, 7.327509155E+02, 8.647766724E+02, 4.789233398E+01, 8.267518282E-01
     13192, 1.327985352E+03, 7.023782959E+02, 4.790621948E+01, 3.244646549E+00
     13193, 1.216241211E+03, 7.328655396E+02, 4.792283630E+01, 1.329890609E+00
     13194, 8.364223022E+02, 8.364918823E+02, 4.794406509E+01, 1.635272503E+00
     13195, 7.576998901E+02, 8.579698486E+02, 4.797122955E+01, 4.945647717E-01
     13196, 7.631219482E+02, 8.564905396E+02, 4.798058319E+01, 1.956408769E-01
     13197, 7.815221558E+02, 8.514703979E+02, 4.798181152E+01, 1.606418192E-02
     13198, 7.814835205E+02, 8.514808960E+02, 4.801300049E+01, 0.000000000E+00
     13199, 1.280135498E+03, 7.154332275E+02, 4.801446533E+01, 1.433867574E+00
     13200, 8.512621460E+02, 8.324431763E+02, 4.802190781E+01, 7.758547068E-01
     13201, 9.367518311E+02, 8.091188965E+02, 4.802745438E+01, 1.001316905E+00
     13202, 7.814835815E+02, 8.514809570E+02, 4.802964020E+01, 0.000000000E+00
     13203, 8.484226074E+02, 8.332177734E+02, 4.803992844E+01, 1.605280519E+00
     13204, 7.149408569E+02, 8.696358032E+02, 4.804967499E+01, 7.815871388E-02
     13205, 7.603032837E+02, 8.572595825E+02, 4.805485535E+01, 4.885727167E-01
     13206, 1.201102295E+03, 7.369959717E+02, 4.806410217E+01, 2.912367284E-01
     13207, 1.167662354E+03, 7.461193237E+02, 4.806410217E+01, 3.671424985E-01
     13208, 7.481453247E+02, 8.605765991E+02, 4.806547546E+01, 8.757374287E-01
     13209, 8.484183960E+02, 8.332189331E+02, 4.807293320E+01, 1.608166456E+00
     13210, 8.484246216E+02, 8.332172241E+02, 4.807451248E+01, 1.607863665E+00
     13211, 8.484302368E+02, 8.332156982E+02, 4.807682800E+01, 1.607472420E+00
     13212, 8.484222412E+02, 8.332179565E+02, 4.807685471E+01, 1.608240008E+00
     13213, 8.484245605E+02, 8.332172852E+02, 4.807917786E+01, 1.608225822E+00
     13214, 7.575834961E+02, 8.580015869E+02, 4.808221436E+01, 5.019278526E-01
     13215, 8.484134521E+02, 8.332202759E+02, 4.808419418E+01, 1.609214306E+00
     13216, 7.149994507E+02, 8.696198730E+02, 4.808424759E+01, 0.000000000E+00
     13217, 7.584704590E+02, 8.577595825E+02, 4.808987427E+01, 5.121996403E-01
     13218, 7.362008057E+02, 8.638353882E+02, 4.809291458E+01, 1.316563129E+00
     13219, 1.134250366E+03, 7.552352905E+02, 4.810023499E+01, 8.867153525E-01
     13220, 7.149771729E+02, 8.696259155E+02, 4.810565186E+01, 2.828878351E-02
     13221, 7.149994507E+02, 8.696198730E+02, 4.813725281E+01, 0.000000000E+00
     13222, 7.148947144E+02, 8.696484375E+02, 4.813977051E+01, 8.671890199E-02
     13223, 1.730919067E+03, 5.924455566E+02, 4.813990784E+01, 3.208927631E+00
     13224, 1.173696045E+03, 7.444731445E+02, 4.814511871E+01, 2.876521647E-01
     13225, 1.216011108E+03, 7.329283447E+02, 4.814622116E+01, 1.258405209E+00
     13226, 9.698647461E+02, 8.000847168E+02, 4.815424347E+01, 3.240152359E+00
     13227, 1.193648804E+03, 7.390294800E+02, 4.816373825E+01, 3.995724022E-01
     13228, 7.033569336E+02, 8.727962036E+02, 4.816749954E+01, 8.953450918E-01
     13229, 9.940321045E+02, 7.934910889E+02, 4.817448807E+01, 3.630732059E+00
     13230, 6.599161377E+02, 8.846482544E+02, 4.818177414E+01, 2.717315912E+00
     13231, 9.611475830E+02, 8.024629517E+02, 4.818235397E+01, 1.892687559E+00
     13232, 7.577465820E+02, 8.579570923E+02, 4.820606232E+01, 4.916067421E-01
     13233, 1.213760864E+03, 7.335422974E+02, 4.822614670E+01, 1.812901944E-01
     13234, 1.170796021E+03, 7.452643433E+02, 4.822933197E+01, 3.006206155E-01
     13235, 1.216670776E+03, 7.327484131E+02, 4.823498154E+01, 1.453412056E+00
     13236, 1.681723633E+03, 6.058674927E+02, 4.823793411E+01, 3.217635393E+00
     13237, 7.575790405E+02, 8.580028076E+02, 4.826885986E+01, 5.022133589E-01
     13238, 1.802394897E+03, 5.729447632E+02, 4.827328110E+01, 3.177921057E+00
     13239, 7.822963867E+02, 8.512591553E+02, 4.827514648E+01, 4.292545319E-01
     13240, 7.121610107E+02, 8.703942261E+02, 4.831747818E+01, 2.345047474E+00
     13241, 9.490886230E+02, 8.057530518E+02, 4.832761765E+01, 1.036232710E+00
     13242, 3.921841736E+02, 9.576937866E+02, 4.834222412E+01, 3.040646791E+00
     13243, 8.878504028E+02, 8.224606934E+02, 4.834386063E+01, 1.030936167E-01
     13244, 1.015922852E+03, 7.875186768E+02, 4.834499359E+01, 4.368872643E-01
     13245, 7.366510010E+02, 8.637125854E+02, 4.834862518E+01, 1.354610085E+00
     13246, 1.003907593E+03, 7.907968140E+02, 4.837040329E+01, 1.644630909E+00
     13247, 1.194834229E+03, 7.387061157E+02, 4.838748169E+01, 3.753157854E-01
     13248, 7.600512085E+02, 8.573283691E+02, 4.838862610E+01, 5.132516026E-01
     13249, 1.127837036E+03, 7.569849243E+02, 4.838951492E+01, 1.661688089E+00
     13250, 1.060929688E+03, 7.752393188E+02, 4.839660263E+01, 1.504616141E+00
     13251, 1.164578491E+03, 7.469607544E+02, 4.844226456E+01, 0.000000000E+00
     13252, 7.357800903E+02, 8.639501953E+02, 4.847168732E+01, 1.320644617E+00
     13253, 7.655160522E+02, 8.558372803E+02, 4.856700134E+01, 0.000000000E+00
     13254, 1.202284180E+03, 7.366735229E+02, 4.857597351E+01, 1.571134329E-01
     13255, 7.551010742E+02, 8.586788330E+02, 4.859735870E+01, 6.198746562E-01
     13256, 7.608413086E+02, 8.571127319E+02, 4.860319138E+01, 5.278664827E-01
     13257, 9.797249756E+02, 7.973945313E+02, 4.860678864E+01, 3.560749531E+00
     13258, 1.827552856E+03, 5.660808716E+02, 4.860733032E+01, 3.141249657E+00
     13259, 7.497543945E+02, 8.601376343E+02, 4.860945511E+01, 8.387423158E-01
     13260, 1.188390259E+03, 7.404642334E+02, 4.862223434E+01, 5.052104592E-01
     13261, 1.171200439E+03, 7.451541138E+02, 4.862635422E+01, 3.043529391E-01
     13262, 9.573295288E+02, 8.035045776E+02, 4.863682938E+01, 1.455676079E+00
     13263, 8.235504150E+02, 8.400037231E+02, 4.865596771E+01, 2.734388828E+00
     13264, 1.180512939E+03, 7.426133423E+02, 4.867622757E+01, 6.581062078E-01
     13265, 7.505134277E+02, 8.599305420E+02, 4.868045044E+01, 8.242261410E-01
     13266, 1.271201538E+03, 7.178707275E+02, 4.869809341E+01, 1.601783991E+00
     13267, 1.024042603E+03, 7.853033447E+02, 4.871503448E+01, 7.171242237E-01
     13268, 1.203352539E+03, 7.363820190E+02, 4.871680832E+01, 0.000000000E+00
     13269, 7.444163208E+02, 8.615939941E+02, 4.871898651E+01, 1.156093836E+00
     13270, 7.838491211E+02, 8.508355103E+02, 4.872633362E+01, 1.252496719E+00
     13271, 7.838297119E+02, 8.508407593E+02, 4.874933624E+01, 1.243325710E+00
     13272, 7.838657227E+02, 8.508309326E+02, 4.876463318E+01, 1.257394910E+00
     13273, 7.838143311E+02, 8.508449707E+02, 4.876666260E+01, 1.230898023E+00
     13274, 1.219395996E+03, 7.320048218E+02, 4.876859283E+01, 2.303345680E+00
     13275, 7.838318481E+02, 8.508402100E+02, 4.877584839E+01, 1.246521115E+00
     13276, 8.521038208E+02, 8.322135010E+02, 4.878223038E+01, 0.000000000E+00
     13277, 1.170150757E+03, 7.454404907E+02, 4.880472183E+01, 3.242680430E-01
     13278, 7.838488159E+02, 8.508355713E+02, 4.880733871E+01, 1.255103111E+00
     13279, 1.168406738E+03, 7.459162598E+02, 4.880849457E+01, 3.729546070E-01
     13280, 8.173152466E+02, 8.417048950E+02, 4.881107712E+01, 3.198422909E+00
     13281, 1.986373779E+03, 5.227495728E+02, 4.882198334E+01, 3.067707777E+00
     13282, 7.337220459E+02, 8.645117188E+02, 4.884388351E+01, 1.209431648E+00
     13283, 1.224323853E+03, 7.306603394E+02, 4.884514236E+01, 2.748087883E+00
     13284, 9.510411987E+02, 8.052202759E+02, 4.884809875E+01, 1.088873625E+00
     13285, 8.505332642E+02, 8.326419678E+02, 4.885267258E+01, 1.491980553E+00
     13286, 1.134860840E+03, 7.550686646E+02, 4.885366440E+01, 7.798476219E-01
     13287, 1.137545288E+03, 7.543362427E+02, 4.885816193E+01, 1.270098519E-02
     13288, 7.623137817E+02, 8.567110596E+02, 4.886734009E+01, 3.557263017E-01
     13289, 1.137589233E+03, 7.543242798E+02, 4.888105392E+01, 0.000000000E+00
     13290, 1.137580688E+03, 7.543266602E+02, 4.890221786E+01, 3.736496670E-03
     13291, 1.195966187E+03, 7.383972168E+02, 4.890785980E+01, 3.238824606E-01
     13292, 1.137589233E+03, 7.543242798E+02, 4.891049576E+01, 0.000000000E+00
     13293, 7.315034790E+02, 8.651170044E+02, 4.891426849E+01, 2.071107626E-01
     13294, 1.137547241E+03, 7.543357544E+02, 4.892145920E+01, 1.033254992E-02
     13295, 1.137579956E+03, 7.543268433E+02, 4.892290115E+01, 3.551577684E-03
     13296, 1.223712646E+03, 7.308270874E+02, 4.893231583E+01, 2.738486528E+00
     13297, 7.310864868E+02, 8.652307739E+02, 4.895707321E+01, 0.000000000E+00
     13298, 1.137589233E+03, 7.543242798E+02, 4.896736526E+01, 0.000000000E+00
     13299, 1.558662354E+03, 6.394425659E+02, 4.897260666E+01, 3.248444796E+00
     13300, 7.466222534E+02, 8.609921265E+02, 4.897421265E+01, 1.012119889E+00
     13301, 1.164578491E+03, 7.469606934E+02, 4.903087997E+01, 0.000000000E+00
     13302, 1.089590210E+03, 7.674198608E+02, 4.903207016E+01, 7.867806554E-01
     13303, 9.558410645E+02, 8.039107056E+02, 4.904291916E+01, 1.303349018E+00
     13304, 8.220920410E+02, 8.404016113E+02, 4.905385590E+01, 2.890943050E+00
     13305, 8.459742432E+02, 8.338858032E+02, 4.905973434E+01, 1.812534451E+00
     13306, 1.022750916E+03, 7.856556396E+02, 4.907353973E+01, 7.015178800E-01
     13307, 9.759076538E+02, 7.984360352E+02, 4.912623596E+01, 3.549106598E+00
     13308, 7.129557495E+02, 8.701774292E+02, 4.912650299E+01, 1.692413926E+00
     13309, 9.991267700E+02, 7.921011353E+02, 4.912653351E+01, 2.977485657E+00
     13310, 7.312105103E+02, 8.651969604E+02, 4.912948990E+01, 8.823025227E-02
     13311, 1.283720825E+03, 7.144550781E+02, 4.913587189E+01, 1.789599180E+00
     13312, 1.193198853E+03, 7.391522217E+02, 4.913825989E+01, 3.865809739E-01
     13313, 9.322820435E+02, 8.103384399E+02, 4.914243317E+01, 1.078555584E+00
     13314, 7.513950806E+02, 8.596900024E+02, 4.916524124E+01, 8.124650717E-01
     13315, 7.992421875E+02, 8.466358643E+02, 4.917868805E+01, 3.538995266E+00
     13316, 1.413968628E+03, 6.789194336E+02, 4.917945862E+01, 3.180120945E+00
     13317, 7.644982910E+02, 8.561149902E+02, 4.918527222E+01, 8.316600323E-02
     13318, 8.905229492E+02, 8.217315063E+02, 4.918591309E+01, 1.869301796E-01
     13319, 1.175089233E+03, 7.440930786E+02, 4.919246674E+01, 3.113957047E-01
     13320, 1.198972534E+03, 7.375769653E+02, 4.920424271E+01, 2.257575244E-01
     13321, 1.108799561E+03, 7.621789551E+02, 4.921509171E+01, 7.957669497E-01
     13322, 1.194137329E+03, 7.388961792E+02, 4.923532104E+01, 3.791568577E-01
     13323, 7.921641846E+02, 8.485668945E+02, 4.923628235E+01, 3.205337048E+00
     13324, 9.996316528E+02, 7.919633789E+02, 4.923663712E+01, 2.895592928E+00
     13325, 7.310865479E+02, 8.652307129E+02, 4.925476456E+01, 0.000000000E+00
     13326, 7.494121704E+02, 8.602310181E+02, 4.925679016E+01, 8.993802667E-01
     13327, 1.120775513E+03, 7.589114990E+02, 4.927968216E+01, 1.585444212E+00
     13328, 1.242446411E+03, 7.257159424E+02, 4.927995682E+01, 9.801560640E-01
     13329, 1.199577271E+03, 7.374119873E+02, 4.928268051E+01, 2.256483734E-01
     13330, 1.175462402E+03, 7.439912720E+02, 4.929619217E+01, 3.316393793E-01
     13331, 6.884010010E+02, 8.768767090E+02, 4.931090164E+01, 2.787615776E+00
     13332, 7.550911865E+02, 8.586815186E+02, 4.932990646E+01, 6.517422199E-01
     13333, 7.073466797E+02, 8.717077637E+02, 4.933393097E+01, 1.674560428E+00
     13334, 7.547082520E+02, 8.587860107E+02, 4.933995056E+01, 6.976668239E-01
     13335, 9.749482422E+02, 7.986978149E+02, 4.934397888E+01, 3.539927483E+00
     13336, 7.010603638E+02, 8.734228516E+02, 4.936500931E+01, 6.646061540E-01
     13337, 1.132926147E+03, 7.555965576E+02, 4.937246323E+01, 1.099413037E+00
     13338, 7.075991821E+02, 8.716388550E+02, 4.938200760E+01, 1.729477525E+00
     13339, 7.501430664E+02, 8.600315552E+02, 4.938466263E+01, 8.059583306E-01
     13340, 8.405121460E+02, 8.353759766E+02, 4.938731003E+01, 1.835601926E+00
     13341, 7.646544189E+02, 8.560724487E+02, 4.939041901E+01, 7.392890751E-02
     13342, 9.994850464E+02, 7.920033569E+02, 4.941664124E+01, 2.924755096E+00
     13343, 1.200493408E+03, 7.371620483E+02, 4.942281723E+01, 1.542754620E-01
     13344, 8.898150024E+02, 8.219246826E+02, 4.943077850E+01, 1.716613024E-01
     13345, 7.638128662E+02, 8.563020020E+02, 4.943316650E+01, 1.892009377E-01
     13346, 1.165945190E+03, 7.465878906E+02, 4.944065475E+01, 3.370739818E-01
     13347, 7.315034790E+02, 8.651170044E+02, 4.945077515E+01, 2.437473536E-01
     13348, 1.000705994E+03, 7.916702881E+02, 4.945370102E+01, 2.564657211E+00
     13349, 7.433169556E+02, 8.618939819E+02, 4.945633316E+01, 1.333242774E+00
     13350, 7.082705688E+02, 8.714556885E+02, 4.945733643E+01, 1.819211960E+00
     13351, 1.132581055E+03, 7.556907349E+02, 4.946291733E+01, 1.146387696E+00
     13352, 1.166243774E+03, 7.465064087E+02, 4.946490479E+01, 3.821029663E-01
     13353, 8.408367920E+02, 8.352874756E+02, 4.946527481E+01, 1.841289878E+00
     13354, 7.548796387E+02, 8.587392578E+02, 4.947807693E+01, 6.649702191E-01
     13355, 7.382055664E+02, 8.632884521E+02, 4.949608612E+01, 1.503245711E+00
     13356, 1.174903198E+03, 7.441438599E+02, 4.949930191E+01, 3.234598041E-01
     13357, 7.592019653E+02, 8.575600586E+02, 4.951236725E+01, 4.105932415E-01
     13358, 7.616783447E+02, 8.568844604E+02, 4.951958084E+01, 4.263216257E-01
     13359, 3.795068741E+01, 1.054339722E+03, 4.952089310E+01, 3.043142796E+00
     13360, 8.409697876E+02, 8.352511597E+02, 4.952363586E+01, 1.844690204E+00
     13361, 7.455775757E+02, 8.612771606E+02, 4.952870178E+01, 1.124943137E+00
     13362, 1.199308838E+03, 7.374852295E+02, 4.953248978E+01, 2.247666121E-01
     13363, 1.017462646E+03, 7.870985107E+02, 4.954142380E+01, 4.825176001E-01
     13364, 8.407672119E+02, 8.353064575E+02, 4.955105209E+01, 1.845614195E+00
     13365, 1.187062866E+03, 7.408263550E+02, 4.955199051E+01, 5.677227974E-01
     13366, 7.074397583E+02, 8.716823730E+02, 4.955204010E+01, 1.697465539E+00
     13367, 8.286530151E+02, 8.386116333E+02, 4.955403900E+01, 1.930177212E+00
     13368, 9.443128052E+02, 8.070560913E+02, 4.956167603E+01, 9.966366291E-01
     13369, 1.166140015E+03, 7.465347290E+02, 4.956781387E+01, 3.825815320E-01
     13370, 7.343751221E+02, 8.643334961E+02, 4.957212067E+01, 1.280882359E+00
     13371, 1.222560547E+03, 7.311414795E+02, 4.957538605E+01, 2.624717474E+00
     13372, 8.511663818E+02, 8.324691772E+02, 4.957678223E+01, 9.128419161E-01
     13373, 7.484006958E+02, 8.605069580E+02, 4.957899475E+01, 9.697226286E-01
     13374, 9.503460083E+02, 8.054099731E+02, 4.958392715E+01, 1.079713106E+00
     13375, 1.214782227E+03, 7.332636719E+02, 4.958409882E+01, 8.224440813E-01
